"","pmid","citing"
"3793",24885062,28249812
"3794",24885062,28208157
"3795",24885062,27811909
"3796",24885062,27737877
"3797",24885062,27656095
"3798",24885062,27391152
"3799",24885062,27283768
"3800",24885062,27196573
"3801",24885062,27143928
"3802",24882376,29631484
"3803",24882376,29618374
"3804",24882376,29615469
"3805",24882376,29565245
"3806",24882376,29222434
"3807",24882376,28844861
"3808",24882376,28483779
"3809",24882376,28431148
"3810",24882376,28174687
"3811",24882376,28115634
"3812",24882376,28057823
"3813",24882376,27875251
"3814",24882376,27583186
"3815",24882376,27578177
"3816",24882376,27525044
"3817",24882376,27341508
"3818",24882376,26957474
"3819",24882376,26855260
"3820",24882376,26821364
"3821",24882376,26700643
"3822",24875540,29312227
"3823",24875540,28423032
"3824",24875540,27525044
"3825",24875540,27510928
"3826",24875540,26283688
"3827",24875540,25554924
"3828",24875540,25472905
"3829",24867928,28459870
"3830",24862340,29610583
"3831",24862340,29565245
"3832",24862340,28406439
"3833",24862340,27702814
"3834",24862340,27230558
"3835",24858500,29610555
"3836",24849572,29104470
"3837",24849572,28035987
"3838",24849572,27430658
"3839",24849572,26172297
"3840",24849572,25859284
"3841",24849572,25785003
"3842",24847061,28228978
"3843",24847061,27843499
"3844",24847061,27525044
"3845",24847061,27158268
"3846",24847061,26153459
"3847",24843014,29505560
"3848",24843014,29392473
"3849",24843014,29367313
"3850",24843014,29239145
"3851",24843014,28956761
"3852",24843014,28883657
"3853",24843014,28806172
"3854",24843014,28653997
"3855",24843014,28640667
"3856",24843014,28362825
"3857",24843014,28049704
"3858",24843014,27965292
"3859",24843014,27875251
"3860",24843014,27715501
"3861",24843014,27585283
"3862",24843014,27525044
"3863",24843014,27293999
"3864",24843014,27189538
"3865",24843014,27163633
"3866",24843014,27158268
"3867",24842051,29568770
"3868",24842051,27912821
"3869",24842051,26403672
"3870",24842051,26185749
"3871",24842051,25379789
"3872",24842051,25254954
"3873",24841671,28160561
"3874",24841671,28134023
"3875",24841671,26751487
"3876",24841671,26281766
"3877",24838941,29651384
"3878",24838941,29441349
"3879",24838941,29401471
"3880",24838941,29254249
"3881",24838941,29069768
"3882",24838941,29061138
"3883",24838941,28903362
"3884",24838941,28574818
"3885",24838941,28460452
"3886",24838941,28124376
"3887",24838941,28081183
"3888",24838941,28054963
"3889",24838941,27895805
"3890",24838941,27822059
"3891",24838941,27223063
"3892",24838941,26590901
"3893",24838941,26453190
"3894",24838941,25733911
"3895",24838941,25450578
"3896",24832238,29588809
"3897",24832238,29399500
"3898",24832238,29173260
"3899",24832238,28690773
"3900",24832238,27547025
"3901",24832238,26929754
"3902",24832238,26309355
"3903",24827925,29492309
"3904",24827925,29154162
"3905",24827925,28727822
"3906",24827925,28484492
"3907",24827925,28393901
"3908",24827925,27598147
"3909",24827925,27298712
"3910",24827925,27091453
"3911",24827925,26483836
"3912",24827925,26183162
"3913",24827772,28255530
"3914",24827772,28197819
"3915",24827772,27936911
"3916",24827772,27646016
"3917",24827772,27347167
"3918",24827772,26900485
"3919",24827772,26419829
"3920",24827772,25611922
"3921",24827772,25256426
"3922",24821809,29615469
"3923",24821809,29182550
"3924",24821809,28883826
"3925",24821809,28847825
"3926",24821809,28847005
"3927",24821809,28225067
"3928",24821809,28189637
"3929",24821809,28179379
"3930",24821809,28081303
"3931",24821809,27900318
"3932",24821809,27703167
"3933",24821809,27530320
"3934",24821809,27438001
"3935",24821809,27392145
"3936",24821809,27353332
"3937",24821809,26637053
"3938",24821809,26503250
"3939",24821809,26438045
"3940",24821809,25924609
"3941",24821809,25878921
"3942",24821186,28582417
"3943",24818067,27014690
"3944",24818067,25895683
"3945",24818067,25761766
"3946",24818067,25352549
"3947",24816826,27109384
"3948",24816826,27081562
"3949",24812310,29136648
"3950",24812310,28902630
"3951",24812310,28575352
"3952",24812310,28340599
"3953",24812310,28134613
"3954",24812310,27777587
"3955",24812310,27358824
"3956",24812310,27014671
"3957",24812310,27008092
"3958",24812310,26942204
"3959",24812310,26747835
"3960",24812310,26300992
"3961",24812310,25937812
"3962",24812310,25364756
"3963",24812310,25172095
"3964",24809956,28645522
"3965",24809956,28351767
"3966",24809956,27236570
"3967",24809956,27104955
"3968",24809956,26814540
"3969",24809956,26453269
"3970",24809956,26339587
"3971",24809956,25637097
"3972",24782214,26734601
"3973",24782214,26658785
"3974",24782214,26604787
"3975",24770842,28352958
"3976",24770842,28001461
"3977",24770842,26925173
"3978",24769218,29201597
"3979",24769218,28883894
"3980",24769218,28462005
"3981",24764661,29437869
"3982",24764661,29308324
"3983",24764661,29123583
"3984",24764661,28264871
"3985",24764661,28250766
"3986",24764661,27982025
"3987",24764661,27914130
"3988",24764661,27357673
"3989",24764661,27310704
"3990",24764661,27218092
"3991",24764661,26884312
"3992",24764661,26883113
"3993",24764661,26636627
"3994",24764661,26528695
"3995",24764661,26468418
"3996",24764661,26157509
"3997",24764661,26148739
"3998",24764661,25884995
"3999",24764661,25400417
"4000",24764661,25326395
"4001",24762809,29255447
"4002",24762809,28979716
"4003",24762809,28969078
"4004",24762809,27459532
"4005",24762809,27418145
"4006",24762809,26963385
"4007",24762809,26870890
"4008",24762809,25523133
"4009",24756002,29682088
"4010",24756002,29310721
"4011",24756002,28261276
"4012",24756002,28100713
"4013",24756002,28068899
"4014",24756002,27901320
"4015",24756002,27462375
"4016",24756002,27099236
"4017",24756002,26999364
"4018",24756002,26829160
"4019",24756002,25847484
"4020",24756002,25400706
"4021",24744768,29599791
"4022",24744768,29204148
"4023",24744768,28646085
"4024",24744768,26870730
"4025",24744768,26579163
"4026",24744768,25674093
"4027",24744768,25250035
"4028",24727138,29141972
"4029",24727138,28968983
"4030",24727138,28006848
"4031",24727138,27049643
"4032",24727138,26281766
"4033",24712415,25917919
"4034",24711090,25163464
"4035",24706380,29029465
"4036",24706380,28666010
"4037",24706380,28423121
"4038",24706380,28385779
"4039",24706380,28186269
"4040",24706380,27563627
"4041",24706380,27486974
"4042",24706380,27258610
"4043",24706380,27197291
"4044",24706380,26608986
"4045",24706380,26366868
"4046",24699068,28813472
"4047",24699068,28795449
"4048",24699068,28702949
"4049",24699068,28611547
"4050",24699068,28208595
"4051",24699068,28053980
"4052",24699068,27874836
"4053",24699068,27864587
"4054",24699068,26721604
"4055",24699068,26104698
"4056",24699068,26085576
"4057",24699068,25954033
"4058",24699068,25798845
"4059",24678997,27561550
"4060",24676381,29209557
"4061",24676381,29042994
"4062",24676381,28677663
"4063",24676381,28134023
"4064",24676381,26281766
"4065",24657902,29684067
"4066",24657902,28580133
"4067",24657902,28533820
"4068",24657902,27189563
"4069",24657902,27165354
"4070",24657902,26818075
"4071",24657902,26537450
"4072",24657902,25732252
"4073",24651676,29487579
"4074",24651676,27559710
"4075",24651676,26767784
"4076",24651676,25815352
"4077",24651676,25640971
"4078",24641245,25891346
"4079",24641245,25795722
"4080",24634180,28546825
"4081",24634180,27321273
"4082",24634180,26941193
"4083",24629329,29258558
"4084",24629329,28414318
"4085",24629329,27482511
"4086",24629329,26034368
"4087",24616836,29510672
"4088",24616836,29474918
"4089",24616836,27871228
"4090",24616836,27218204
"4091",24616836,25881276
"4092",24616836,25431265
"4093",24616077,29197760
"4094",24616077,29186077
"4095",24616077,29088760
"4096",24616077,28646162
"4097",24616077,27243754
"4098",24616077,26925173
"4099",24616077,26608986
"4100",24610122,26321759
"4101",24607009,29568354
"4102",24607009,29565245
"4103",24607009,29562219
"4104",24607009,29496693
"4105",24607009,29312227
"4106",24607009,29309036
"4107",24607009,29308092
"4108",24607009,29262603
"4109",24607009,29201157
"4110",24607009,28456751
"4111",24607009,28431148
"4112",24607009,28228978
"4113",24607009,28096347
"4114",24607009,27900322
"4115",24607009,27899577
"4116",24607009,27867194
"4117",24607009,27843500
"4118",24607009,27807467
"4119",24607009,27527733
"4120",24607009,27525044
"4121",24600346,27145700
"4122",24600346,25892148
"4123",24600346,25747731
"4124",24600346,25713514
"4125",24600346,25309343
"4126",24595004,29492307
"4127",24595004,27490804
"4128",24595004,27351216
"4129",24595004,26859682
"4130",24595004,26448926
"4131",24595004,25482586
"4132",24586730,29163774
"4133",24586730,27124395
"4134",24586730,26700815
"4135",24586730,26387832
"4136",24586730,25719248
"4137",24585726,28662698
"4138",24585726,28580196
"4139",24585726,26655226
"4140",24585726,26435754
"4141",24585726,25317108
"4142",24582836,29499655
"4143",24582836,29437961
"4144",24582836,29312227
"4145",24582836,29212479
"4146",24582836,29186062
"4147",24582836,29168767
"4148",24582836,29079534
"4149",24582836,29033906
"4150",24582836,29029442
"4151",24582836,28893941
"4152",24582836,28810637
"4153",24582836,28640739
"4154",24582836,28603696
"4155",24582836,28572862
"4156",24582836,28534499
"4157",24582836,28414318
"4158",24582836,28394272
"4159",24582836,28194035
"4160",24582836,28186085
"4161",24582836,28112229
"4162",24581492,29537370
"4163",24581492,29288153
"4164",24581492,29147672
"4165",24581492,29126443
"4166",24581492,28947659
"4167",24581492,28947656
"4168",24581492,28760200
"4169",24581492,28760199
"4170",24581492,28658256
"4171",24581492,28622508
"4172",24581492,28404604
"4173",24581492,28329686
"4174",24581492,28167501
"4175",24581492,27551343
"4176",24581492,27507283
"4177",24581492,27408690
"4178",24581492,27308335
"4179",24581492,27218204
"4180",24581492,27062886
"4181",24581492,27016738
"4182",24581484,28622508
"4183",24569088,28810637
"4184",24569088,28738082
"4185",24569088,28630426
"4186",24569088,28623259
"4187",24569088,27680716
"4188",24569088,27500388
"4189",24569088,27432595
"4190",24569088,27233497
"4191",24569088,27057274
"4192",24569088,26686386
"4193",24569088,26664459
"4194",24569088,26463126
"4195",24569088,25839742
"4196",24569088,25657617
"4197",24569088,25657335
"4198",24569088,25018147
"4199",24564972,29618732
"4200",24564972,29559002
"4201",24564972,28070990
"4202",24564972,27994516
"4203",24564972,27912743
"4204",24564972,27586631
"4205",24564972,26824983
"4206",24564972,26625158
"4207",24564972,26292667
"4208",24564972,26161383
"4209",24564972,25887570
"4210",24564972,25741365
"4211",24564972,25707811
"4212",24553397,29643204
"4213",24553397,29118907
"4214",24553397,29109480
"4215",24553397,28745987
"4216",24553397,28561751
"4217",24553397,27899577
"4218",24553397,27745836
"4219",24553397,27084947
"4220",24553397,27016617
"4221",24553397,26738600
"4222",24553397,26439695
"4223",24553397,26260970
"4224",24553397,26168399
"4225",24553397,26159513
"4226",24553397,25887476
"4227",24553397,25598847
"4228",24553397,25117815
"4229",24553397,24684958
"4230",24535937,29770138
"4231",24535937,29634946
"4232",24535937,29511178
"4233",24535937,29232467
"4234",24535937,29229600
"4235",24535937,29088766
"4236",24535937,28947565
"4237",24535937,28840453
"4238",24535937,28622390
"4239",24535937,28572863
"4240",24535937,28536377
"4241",24535937,28392127
"4242",24535937,28378010
"4243",24535937,28193698
"4244",24535937,27471649
"4245",24535937,27416831
"4246",24535937,27322684
"4247",24535937,27103177
"4248",24535937,27082926
"4249",24535937,26988985
"4250",24533976,29611319
"4251",24533976,29358918
"4252",24533976,28879172
"4253",24533976,28868416
"4254",24533976,28536605
"4255",24533976,28388917
"4256",24533976,28386350
"4257",24533976,28376896
"4258",24533976,28357027
"4259",24533976,28059593
"4260",24533976,27375553
"4261",24533976,27147943
"4262",24533976,26692900
"4263",24533976,26029487
"4264",24533976,25365383
"4265",24533976,25313461
"4266",24533976,25202708
"4267",24533976,25133511
"4268",24510455,27613842
"4269",24509498,26523258
"4270",24500684,27690369
"4271",24500684,25763008
"4272",24493738,28828268
"4273",24493738,28749988
"4274",24493738,28491150
"4275",24493738,28231763
"4276",24493738,28174687
"4277",24493738,27301971
"4278",24493738,26986720
"4279",24493738,26939790
"4280",24493738,26703594
"4281",24493738,26534950
"4282",24493738,26448926
"4283",24493738,26281766
"4284",24493738,26104698
"4285",24493738,24910642
"4286",24481671,27990423
"4287",24481671,27980522
"4288",24481671,25525602
"4289",24481513,28731141
"4290",24478308,29713392
"4291",24478308,29228658
"4292",24478308,29202839
"4293",24478308,29160127
"4294",24478308,28979800
"4295",24478308,27691985
"4296",24478308,27378548
"4297",24478308,27200090
"4298",24478308,26553366
"4299",24478308,26502117
"4300",24478308,26332589
"4301",24478308,26231362
"4302",24478308,26074794
"4303",24478308,25997773
"4304",24478308,25960943
"4305",24478308,25875334
"4306",24478308,25800063
"4307",24478308,25482056
"4308",24478308,25265052
"4309",24478308,25115650
"4310",24478191,29073074
"4311",24478191,28745987
"4312",24478191,28662076
"4313",24478191,28585566
"4314",24478191,28406439
"4315",24478191,28033411
"4316",24478191,27158268
"4317",24478191,26496357
"4318",24478191,26260970
"4319",24478191,26104698
"4320",24478191,25184004
"4321",24478191,24843014
"4322",24478191,24615986
"4323",24477006,29138870
"4324",24477006,28484492
"4325",24477006,28237909
"4326",24477006,27181711
"4327",24477006,26786189
"4328",24477006,25915064
"4329",24477006,24930817
"4330",24476718,29636833
"4331",24476718,29545821
"4332",24476718,29051587
"4333",24476718,28272323
"4334",24476718,27426894
"4335",24476718,27271036
"4336",24476718,26568497
"4337",24476718,26221191
"4338",24476718,25988574
"4339",24476718,25347937
"4340",24471581,28293543
"4341",24464225,28983410
"4342",24464225,27350140
"4343",24464225,27149259
"4344",24464225,25810473
"4345",24464225,25617420
"4346",24464225,25512877
"4347",24464225,25503407
"4348",24464225,25320077
"4349",24464225,25224488
"4350",24453365,29437978
"4351",24453365,28356523
"4352",24453365,27770817
"4353",24453365,27245508
"4354",24453365,26722247
"4355",24453365,26719258
"4356",24453365,26702450
"4357",24453365,25658598
"4358",24453365,25549333
